ImageName,Date,Time_UTC,Latitude NAD83[2011],Longitude NAD83[2011],Ellipsoid NAD83[2011],Easting_UTM19N,Northing_UTM19N,Altitude_NAVD88,
2023022FA_f01r02_20230920T142039Z_R0078449.JPG,9/20/2023,14:20:39,41.85858645,-69.95183867,29.083,420996.289,4634513.357,56.926,
2023022FA_f01r02_20230920T142041Z_R0078450.JPG,9/20/2023,14:20:41,41.85858962,-69.95183985,24.496,420996.194,4634513.709,52.339,
2023022FA_f01r02_20230920T142043Z_R0078451.JPG,9/20/2023,14:20:43,41.85859568,-69.95183824,22.484,420996.335,4634514.381,50.327,
2023022FA_f01r02_20230920T142045Z_R0078452.JPG,9/20/2023,14:20:45,41.85859385,-69.95183345,22.574,420996.731,4634514.173,50.417,
2023022FA_f01r02_20230920T142047Z_R0078453.JPG,9/20/2023,14:20:47,41.85859644,-69.95179011,22.573,421000.332,4634514.42,50.416,
2023022FA_f01r02_20230920T142049Z_R0078454.JPG,9/20/2023,14:20:49,41.8585986,-69.95178693,22.038,421000.598,4634514.658,49.882,
2023022FA_f01r02_20230920T142051Z_R0078455.JPG,9/20/2023,14:20:51,41.8585963,-69.95179038,19.971,421000.309,4634514.406,47.814,
2023022FA_f01r02_20230920T142053Z_R0078456.JPG,9/20/2023,14:20:53,41.85860263,-69.95178996,16.061,421000.352,4634515.108,43.904,
2023022FA_f01r02_20230920T142055Z_R0078457.JPG,9/20/2023,14:20:55,41.85862642,-69.95179238,11.863,421000.18,4634517.752,39.706,
2023022FA_f01r02_20230920T142057Z_R0078458.JPG,9/20/2023,14:20:57,41.85864784,-69.95179441,7.955,421000.038,4634520.132,35.798,
2023022FA_f01r02_20230920T142059Z_R0078459.JPG,9/20/2023,14:20:59,41.8586674,-69.95179796,4.608,420999.768,4634522.307,32.451,
2023022FA_f01r02_20230920T142101Z_R0078460.JPG,9/20/2023,14:21:01,41.85868662,-69.95179718,4.865,420999.856,4634524.44,32.707,
2023022FA_f01r02_20230920T142103Z_R0078461.JPG,9/20/2023,14:21:03,41.85868216,-69.95179382,4.963,421000.129,4634523.941,32.806,
2023022FA_f01r02_20230920T142105Z_R0078462.JPG,9/20/2023,14:21:05,41.85868481,-69.95179013,4.778,421000.438,4634524.232,32.621,
2023022FA_f01r02_20230920T142107Z_R0078463.JPG,9/20/2023,14:21:07,41.85869259,-69.95179306,3.881,421000.205,4634525.099,31.724,
2023022FA_f01r02_20230920T142109Z_R0078464.JPG,9/20/2023,14:21:09,41.85870403,-69.95178612,3.228,421000.795,4634526.363,31.071,
2023022FA_f01r02_20230920T142111Z_R0078465.JPG,9/20/2023,14:21:11,41.85871332,-69.95177946,2.094,421001.359,4634527.388,29.937,
2023022FA_f01r02_20230920T142113Z_R0078466.JPG,9/20/2023,14:21:13,41.85873165,-69.95177382,1.953,421001.85,4634529.418,29.796,
2023022FA_f02r02_20230920T142603Z_R0078504.JPG,9/20/2023,14:26:03,41.85919776,-69.95187762,0.117,420993.808,4634581.265,27.959,
2023022FA_f02r02_20230920T142605Z_R0078505.JPG,9/20/2023,14:26:05,41.85923046,-69.95191217,4.278,420990.981,4634584.928,32.12,
2023022FA_f02r02_20230920T142607Z_R0078506.JPG,9/20/2023,14:26:07,41.85926564,-69.95195526,8.617,420987.448,4634588.873,36.459,
2023022FA_f02r02_20230920T142609Z_R0078507.JPG,9/20/2023,14:26:09,41.85929584,-69.9519914,12.871,420984.485,4634592.259,40.714,
2023022FA_f02r02_20230920T142611Z_R0078508.JPG,9/20/2023,14:26:11,41.85932274,-69.95202237,16.963,420981.948,4634595.275,44.805,
2023022FA_f02r02_20230920T142613Z_R0078509.JPG,9/20/2023,14:26:13,41.85934925,-69.95204314,20.556,420980.256,4634598.237,48.398,
2023022FA_f02r02_20230920T142615Z_R0078510.JPG,9/20/2023,14:26:15,41.85935784,-69.95205239,24.781,420979.499,4634599.199,52.623,
2023022FA_f02r02_20230920T142617Z_R0078511.JPG,9/20/2023,14:26:17,41.85935902,-69.95205104,28.998,420979.613,4634599.328,56.84,
2023022FA_f02r02_20230920T142619Z_R0078512.JPG,9/20/2023,14:26:19,41.85936038,-69.95204461,32.905,420980.148,4634599.473,60.747,
2023022FA_f02r02_20230920T142621Z_R0078513.JPG,9/20/2023,14:26:21,41.85936043,-69.95204697,36.912,420979.953,4634599.482,64.755,
2023022FA_f02r02_20230920T142623Z_R0078514.JPG,9/20/2023,14:26:23,41.85938582,-69.95205824,41.067,420979.048,4634602.311,68.909,
2023022FA_f02r02_20230920T142625Z_R0078515.JPG,9/20/2023,14:26:25,41.85942909,-69.95208024,45.299,420977.275,4634607.135,73.141,
2023022FA_f02r02_20230920T142627Z_R0078516.JPG,9/20/2023,14:26:27,41.85946029,-69.95209685,49.909,420975.935,4634610.615,77.751,
2023022FA_f02r02_20230920T142629Z_R0078517.JPG,9/20/2023,14:26:29,41.85946176,-69.95209853,54.359,420975.798,4634610.78,82.201,
2023022FA_f02r02_20230920T142631Z_R0078518.JPG,9/20/2023,14:26:31,41.85946139,-69.95210032,58.806,420975.648,4634610.74,86.648,
2023022FA_f02r02_20230920T142633Z_R0078519.JPG,9/20/2023,14:26:33,41.85946133,-69.95209885,62.987,420975.77,4634610.732,90.829,
2023022FA_f02r02_20230920T142635Z_R0078520.JPG,9/20/2023,14:26:35,41.85946232,-69.95209769,64.459,420975.868,4634610.841,92.301,
2023022FA_f02r02_20230920T142637Z_R0078521.JPG,9/20/2023,14:26:37,41.85952272,-69.95212803,64.535,420973.424,4634617.575,92.377,
2023022FA_f02r02_20230920T142639Z_R0078522.JPG,9/20/2023,14:26:39,41.85960936,-69.95217121,64.586,420969.947,4634627.233,92.427,
2023022FA_f02r02_20230920T142641Z_R0078523.JPG,9/20/2023,14:26:41,41.85969092,-69.9522061,64.494,420967.151,4634636.321,92.336,
2023022FA_f02r02_20230920T142643Z_R0078524.JPG,9/20/2023,14:26:43,41.85977827,-69.9522265,64.353,420965.565,4634646.039,92.195,
2023022FA_f02r02_20230920T142645Z_R0078525.JPG,9/20/2023,14:26:45,41.85986896,-69.95224172,64.354,420964.414,4634656.122,92.195,
2023022FA_f02r02_20230920T142647Z_R0078526.JPG,9/20/2023,14:26:47,41.85995934,-69.95225304,64.232,420963.586,4634666.167,92.073,
2023022FA_f02r02_20230920T142649Z_R0078527.JPG,9/20/2023,14:26:49,41.86004744,-69.95226592,64.301,420962.625,4634675.96,92.143,
2023022FA_f02r02_20230920T142651Z_R0078528.JPG,9/20/2023,14:26:51,41.86013315,-69.95227558,64.436,420961.929,4634685.486,92.277,
2023022FA_f02r02_20230920T142653Z_R0078529.JPG,9/20/2023,14:26:53,41.86023004,-69.95228667,64.829,420961.128,4634696.253,92.67,
2023022FA_f02r02_20230920T142655Z_R0078530.JPG,9/20/2023,14:26:55,41.86034409,-69.95230356,64.791,420959.867,4634708.932,92.632,
2023022FA_f02r02_20230920T142657Z_R0078531.JPG,9/20/2023,14:26:57,41.86046168,-69.952319,64.612,420958.73,4634722.001,92.452,
2023022FA_f02r02_20230920T142659Z_R0078532.JPG,9/20/2023,14:26:59,41.86057895,-69.95234166,64.419,420956.993,4634735.043,92.259,
2023022FA_f02r02_20230920T142701Z_R0078533.JPG,9/20/2023,14:27:01,41.86069418,-69.95236783,64.494,420954.964,4634747.86,92.334,
2023022FA_f02r02_20230920T142703Z_R0078534.JPG,9/20/2023,14:27:03,41.86080533,-69.95239577,64.646,420952.781,4634760.226,92.486,
2023022FA_f02r02_20230920T142705Z_R0078535.JPG,9/20/2023,14:27:05,41.86091362,-69.95242302,64.551,420950.653,4634772.275,92.391,
2023022FA_f02r02_20230920T142707Z_R0078536.JPG,9/20/2023,14:27:07,41.86102092,-69.95245192,64.553,420948.386,4634784.215,92.393,
2023022FA_f02r02_20230920T142709Z_R0078537.JPG,9/20/2023,14:27:09,41.86112014,-69.9524809,64.662,420946.103,4634795.257,92.502,
2023022FA_f02r02_20230920T142711Z_R0078538.JPG,9/20/2023,14:27:11,41.86121684,-69.95250227,64.884,420944.449,4634806.014,92.724,
2023022FA_f02r02_20230920T142713Z_R0078539.JPG,9/20/2023,14:27:13,41.86129392,-69.95252077,64.948,420943.008,4634814.589,92.787,
2023022FA_f02r02_20230920T142715Z_R0078540.JPG,9/20/2023,14:27:15,41.86136613,-69.9525436,65.161,420941.202,4634822.627,93.001,
2023022FA_f02r02_20230920T142717Z_R0078541.JPG,9/20/2023,14:27:17,41.86142045,-69.95255179,65.24,420940.589,4634828.666,93.079,
2023022FA_f02r02_20230920T142719Z_R0078542.JPG,9/20/2023,14:27:19,41.86144717,-69.95255567,65.228,420940.3,4634831.636,93.068,
2023022FA_f02r02_20230920T142721Z_R0078543.JPG,9/20/2023,14:27:21,41.86147324,-69.95255425,65.089,420940.45,4634834.529,92.928,
2023022FA_f02r02_20230920T142723Z_R0078544.JPG,9/20/2023,14:27:23,41.86151865,-69.95256543,65.166,420939.578,4634839.581,93.005,
2023022FA_f02r02_20230920T142725Z_R0078545.JPG,9/20/2023,14:27:25,41.86155044,-69.95259185,65.656,420937.425,4634843.135,93.495,
2023022FA_f02r02_20230920T142727Z_R0078546.JPG,9/20/2023,14:27:27,41.86156746,-69.95264917,65.527,420932.688,4634845.078,93.367,
2023022FA_f02r02_20230920T142729Z_R0078547.JPG,9/20/2023,14:27:29,41.86157224,-69.95272419,65.226,420926.468,4634845.677,93.065,
2023022FA_f02r02_20230920T142731Z_R0078548.JPG,9/20/2023,14:27:31,41.86156787,-69.9528016,65.094,420920.037,4634845.264,92.933,
2023022FA_f02r02_20230920T142733Z_R0078549.JPG,9/20/2023,14:27:33,41.86155986,-69.95287341,64.956,420914.067,4634844.44,92.796,
2023022FA_f02r02_20230920T142735Z_R0078550.JPG,9/20/2023,14:27:35,41.86154471,-69.9529334,64.912,420909.069,4634842.813,92.751,
2023022FA_f02r02_20230920T142737Z_R0078551.JPG,9/20/2023,14:27:37,41.86153978,-69.95295389,64.958,420907.363,4634842.286,92.797,
2023022FA_f02r02_20230920T142739Z_R0078552.JPG,9/20/2023,14:27:39,41.86150466,-69.95294824,64.938,420907.788,4634838.381,92.777,
2023022FA_f02r02_20230920T142741Z_R0078553.JPG,9/20/2023,14:27:41,41.86142968,-69.95293363,64.803,420908.909,4634830.042,92.643,
2023022FA_f02r02_20230920T142743Z_R0078554.JPG,9/20/2023,14:27:43,41.86133745,-69.95292012,64.62,420909.916,4634819.79,92.459,
2023022FA_f02r02_20230920T142745Z_R0078555.JPG,9/20/2023,14:27:45,41.86124447,-69.95290482,64.662,420911.072,4634809.452,92.501,
2023022FA_f02r02_20230920T142747Z_R0078556.JPG,9/20/2023,14:27:47,41.86115177,-69.95288754,64.614,420912.392,4634799.144,92.453,
2023022FA_f02r02_20230920T142749Z_R0078557.JPG,9/20/2023,14:27:49,41.86106051,-69.9528722,64.738,420913.553,4634788.997,92.578,
2023022FA_f02r02_20230920T142751Z_R0078558.JPG,9/20/2023,14:27:51,41.86097136,-69.95285745,64.664,420914.667,4634779.086,92.504,
2023022FA_f02r02_20230920T142753Z_R0078559.JPG,9/20/2023,14:27:53,41.86088299,-69.95284497,64.722,420915.594,4634769.263,92.562,
2023022FA_f02r02_20230920T142755Z_R0078560.JPG,9/20/2023,14:27:55,41.8607932,-69.95283025,64.797,420916.705,4634759.28,92.637,
2023022FA_f02r02_20230920T142757Z_R0078561.JPG,9/20/2023,14:27:57,41.86070467,-69.95281506,64.993,420917.856,4634749.437,92.833,
2023022FA_f02r02_20230920T142759Z_R0078562.JPG,9/20/2023,14:27:59,41.86061599,-69.95279923,65.023,420919.061,4634739.576,92.863,
2023022FA_f02r02_20230920T142801Z_R0078563.JPG,9/20/2023,14:28:01,41.86052885,-69.95278666,64.951,420919.997,4634729.89,92.791,
2023022FA_f02r02_20230920T142803Z_R0078564.JPG,9/20/2023,14:28:03,41.86044063,-69.95277093,64.878,420921.193,4634720.08,92.718,
2023022FA_f02r02_20230920T142805Z_R0078565.JPG,9/20/2023,14:28:05,41.86033578,-69.95275475,64.889,420922.407,4634708.424,92.73,
2023022FA_f02r02_20230920T142807Z_R0078566.JPG,9/20/2023,14:28:07,41.8602193,-69.95273884,65.11,420923.585,4634695.477,92.951,
2023022FA_f02r02_20230920T142809Z_R0078567.JPG,9/20/2023,14:28:09,41.86009815,-69.95272085,65.599,420924.928,4634682.01,93.44,
2023022FA_f02r02_20230920T142811Z_R0078568.JPG,9/20/2023,14:28:11,41.8599741,-69.95270064,65.478,420926.453,4634668.217,93.32,
2023022FA_f02r02_20230920T142813Z_R0078569.JPG,9/20/2023,14:28:13,41.85985304,-69.95268426,65.161,420927.664,4634654.762,93.002,
2023022FA_f02r02_20230920T142815Z_R0078570.JPG,9/20/2023,14:28:15,41.85973178,-69.95266357,64.958,420929.232,4634641.279,92.799,
2023022FA_f02r02_20230920T142817Z_R0078571.JPG,9/20/2023,14:28:17,41.85961706,-69.95264644,64.881,420930.512,4634628.526,92.723,
2023022FA_f02r02_20230920T142819Z_R0078572.JPG,9/20/2023,14:28:19,41.85950681,-69.95263193,64.884,420931.58,4634616.272,92.726,
2023022FA_f02r02_20230920T142821Z_R0078573.JPG,9/20/2023,14:28:21,41.85940487,-69.95260569,65.095,420933.633,4634604.929,92.937,
2023022FA_f02r02_20230920T142823Z_R0078574.JPG,9/20/2023,14:28:23,41.85930836,-69.9525771,65.055,420935.887,4634594.188,92.897,
2023022FA_f02r02_20230920T142825Z_R0078575.JPG,9/20/2023,14:28:25,41.85920899,-69.95254174,64.914,420938.7,4634583.123,92.756,
2023022FA_f02r02_20230920T142827Z_R0078576.JPG,9/20/2023,14:28:27,41.85911389,-69.95250732,65.005,420941.439,4634572.533,92.847,
2023022FA_f02r02_20230920T142829Z_R0078577.JPG,9/20/2023,14:28:29,41.85901712,-69.95247011,65.243,420944.408,4634561.754,93.086,
2023022FA_f02r02_20230920T142831Z_R0078578.JPG,9/20/2023,14:28:31,41.85891059,-69.95242941,65.148,420947.655,4634549.888,92.99,
2023022FA_f02r02_20230920T142833Z_R0078579.JPG,9/20/2023,14:28:33,41.85879626,-69.95238639,64.937,420951.085,4634537.155,92.78,
2023022FA_f02r02_20230920T142835Z_R0078580.JPG,9/20/2023,14:28:35,41.85868323,-69.95234615,64.795,420954.286,4634524.569,92.638,
2023022FA_f02r02_20230920T142837Z_R0078581.JPG,9/20/2023,14:28:37,41.85857125,-69.95230314,64.573,420957.718,4634512.096,92.416,
2023022FA_f02r02_20230920T142839Z_R0078582.JPG,9/20/2023,14:28:39,41.85846545,-69.95226255,64.601,420960.957,4634500.312,92.444,
2023022FA_f02r02_20230920T142841Z_R0078583.JPG,9/20/2023,14:28:41,41.85836008,-69.95222736,64.732,420963.748,4634488.58,92.575,
2023022FA_f02r02_20230920T142843Z_R0078584.JPG,9/20/2023,14:28:43,41.85825456,-69.95219334,64.827,420966.442,4634476.834,92.67,
2023022FA_f02r02_20230920T142845Z_R0078585.JPG,9/20/2023,14:28:45,41.85815438,-69.95216349,64.807,420968.796,4634465.684,92.65,
2023022FA_f02r02_20230920T142847Z_R0078586.JPG,9/20/2023,14:28:47,41.85804817,-69.95213538,64.988,420970.999,4634453.865,92.832,
2023022FA_f02r02_20230920T142849Z_R0078587.JPG,9/20/2023,14:28:49,41.85794251,-69.95210959,64.943,420973.009,4634442.11,92.787,
2023022FA_f02r02_20230920T142851Z_R0078588.JPG,9/20/2023,14:28:51,41.85784033,-69.95208285,65.057,420975.103,4634430.741,92.901,
2023022FA_f02r02_20230920T142853Z_R0078589.JPG,9/20/2023,14:28:53,41.85773387,-69.95205582,65.163,420977.215,4634418.896,93.007,
2023022FA_f02r02_20230920T142855Z_R0078590.JPG,9/20/2023,14:28:55,41.8576277,-69.95202812,65.285,420979.384,4634407.083,93.13,
2023022FA_f02r02_20230920T142857Z_R0078591.JPG,9/20/2023,14:28:57,41.85751733,-69.95199696,65.58,420981.834,4634394.8,93.424,
2023022FA_f02r02_20230920T142859Z_R0078592.JPG,9/20/2023,14:28:59,41.85741184,-69.95196872,65.762,420984.048,4634383.062,93.607,
2023022FA_f02r02_20230920T142901Z_R0078593.JPG,9/20/2023,14:29:01,41.85730481,-69.951941,65.871,420986.218,4634371.153,93.716,
2023022FA_f02r02_20230920T142903Z_R0078594.JPG,9/20/2023,14:29:03,41.85719567,-69.95191262,65.953,420988.439,4634359.009,93.798,
2023022FA_f02r02_20230920T142905Z_R0078595.JPG,9/20/2023,14:29:05,41.8570915,-69.95188583,65.986,420990.534,4634347.419,93.831,
2023022FA_f02r02_20230920T142907Z_R0078596.JPG,9/20/2023,14:29:07,41.8569812,-69.95185563,65.542,420992.905,4634335.145,93.387,
2023022FA_f02r02_20230920T142909Z_R0078597.JPG,9/20/2023,14:29:09,41.85686763,-69.95182558,65.179,420995.259,4634322.508,93.025,
2023022FA_f02r02_20230920T142911Z_R0078598.JPG,9/20/2023,14:29:11,41.85676786,-69.95180715,65.407,420996.667,4634311.413,93.252,
2023022FA_f02r02_20230920T142913Z_R0078599.JPG,9/20/2023,14:29:13,41.85668077,-69.9517765,65.521,420999.104,4634301.716,93.366,
2023022FA_f02r02_20230920T142915Z_R0078600.JPG,9/20/2023,14:29:15,41.856621,-69.95170362,65.425,421005.079,4634295.013,93.271,
2023022FA_f02r02_20230920T142917Z_R0078601.JPG,9/20/2023,14:29:17,41.85659029,-69.95157417,65.553,421015.786,4634291.484,93.399,
2023022FA_f02r02_20230920T142919Z_R0078602.JPG,9/20/2023,14:29:19,41.85658828,-69.95142044,65.494,421028.544,4634291.119,93.339,
2023022FA_f02r02_20230920T142921Z_R0078603.JPG,9/20/2023,14:29:21,41.85661025,-69.95126652,65.455,421041.348,4634293.417,93.301,
2023022FA_f02r02_20230920T142923Z_R0078604.JPG,9/20/2023,14:29:23,41.85663704,-69.95111229,65.288,421054.182,4634296.25,93.134,
2023022FA_f02r02_20230920T142925Z_R0078605.JPG,9/20/2023,14:29:25,41.85666977,-69.95096208,65.085,421066.69,4634299.745,92.931,
2023022FA_f02r02_20230920T142927Z_R0078606.JPG,9/20/2023,14:29:27,41.85672803,-69.95085423,65.238,421075.714,4634306.115,93.083,
2023022FA_f02r02_20230920T142929Z_R0078607.JPG,9/20/2023,14:29:29,41.85681498,-69.95081826,65.246,421078.806,4634315.735,93.092,
2023022FA_f02r02_20230920T142931Z_R0078608.JPG,9/20/2023,14:29:31,41.85692202,-69.95083091,64.851,421077.888,4634327.632,92.696,
2023022FA_f02r02_20230920T142933Z_R0078609.JPG,9/20/2023,14:29:33,41.85703114,-69.95086433,64.478,421075.249,4634339.778,92.323,
2023022FA_f02r02_20230920T142935Z_R0078610.JPG,9/20/2023,14:29:35,41.85714381,-69.95091101,63.962,421071.512,4634352.33,91.807,
2023022FA_f02r02_20230920T142937Z_R0078611.JPG,9/20/2023,14:29:37,41.85725668,-69.95095994,63.564,421067.589,4634364.907,91.409,
2023022FA_f02r02_20230920T142939Z_R0078612.JPG,9/20/2023,14:29:39,41.85737163,-69.95100781,63.337,421063.758,4634377.714,91.181,
2023022FA_f02r02_20230920T142941Z_R0078613.JPG,9/20/2023,14:29:41,41.85748534,-69.95105562,63.593,421059.929,4634390.382,91.438,
2023022FA_f02r02_20230920T142943Z_R0078614.JPG,9/20/2023,14:29:43,41.85759753,-69.95108903,63.984,421057.294,4634402.869,91.828,
2023022FA_f02r02_20230920T142945Z_R0078615.JPG,9/20/2023,14:29:45,41.8577113,-69.95111614,64.24,421055.184,4634415.526,92.084,
2023022FA_f02r02_20230920T142947Z_R0078616.JPG,9/20/2023,14:29:47,41.85782364,-69.95113759,64.367,421053.542,4634428.019,92.211,
2023022FA_f02r02_20230920T142949Z_R0078617.JPG,9/20/2023,14:29:49,41.85793438,-69.95115867,64.377,421051.928,4634440.333,92.221,
2023022FA_f02r02_20230920T142951Z_R0078618.JPG,9/20/2023,14:29:51,41.85804721,-69.95118265,64.514,421050.076,4634452.882,92.358,
2023022FA_f02r02_20230920T142953Z_R0078619.JPG,9/20/2023,14:29:53,41.85816216,-69.95120682,64.581,421048.211,4634465.667,92.425,
2023022FA_f02r02_20230920T142955Z_R0078620.JPG,9/20/2023,14:29:55,41.85827546,-69.95123285,64.513,421046.19,4634478.27,92.356,
2023022FA_f02r02_20230920T142957Z_R0078621.JPG,9/20/2023,14:29:57,41.85837777,-69.95126342,64.67,421043.779,4634489.658,92.513,
2023022FA_f02r02_20230920T142959Z_R0078622.JPG,9/20/2023,14:29:59,41.85842668,-69.95127846,65.212,421042.59,4634495.102,93.056,
2023022FA_f02r02_20230920T143001Z_R0078623.JPG,9/20/2023,14:30:01,41.85843289,-69.95127977,64.975,421042.489,4634495.793,92.818,
2023022FA_f02r02_20230920T143003Z_R0078624.JPG,9/20/2023,14:30:03,41.85843149,-69.95128014,64.677,421042.458,4634495.638,92.52,
2023022FA_f02r02_20230920T143005Z_R0078625.JPG,9/20/2023,14:30:05,41.85842963,-69.95128037,63.669,421042.435,4634495.432,91.512,
2023022FA_f02r02_20230920T143007Z_R0078626.JPG,9/20/2023,14:30:07,41.8584291,-69.95127973,61.902,421042.488,4634495.372,89.746,
2023022FA_f02r02_20230920T143009Z_R0078627.JPG,9/20/2023,14:30:09,41.85842927,-69.95127896,59.827,421042.553,4634495.39,87.67,
2023022FA_f02r02_20230920T143011Z_R0078628.JPG,9/20/2023,14:30:11,41.85842683,-69.95127942,58.273,421042.511,4634495.12,86.116,
2023022FA_f02r02_20230920T143013Z_R0078629.JPG,9/20/2023,14:30:13,41.85842735,-69.95127797,58.032,421042.632,4634495.176,85.875,
2023022FA_f02r02_20230920T143015Z_R0078630.JPG,9/20/2023,14:30:15,41.85843146,-69.95127069,56.287,421043.242,4634495.626,84.13,
2023022FA_f02r02_20230920T143017Z_R0078631.JPG,9/20/2023,14:30:17,41.85844993,-69.95128197,54.062,421042.328,4634497.687,81.905,
2023022FA_f02r02_20230920T143019Z_R0078632.JPG,9/20/2023,14:30:19,41.8584511,-69.95128069,51.42,421042.436,4634497.815,79.264,
2023022FA_f02r02_20230920T143021Z_R0078633.JPG,9/20/2023,14:30:21,41.85845265,-69.95128062,48.645,421042.443,4634497.987,76.488,
2023022FA_f02r02_20230920T143023Z_R0078634.JPG,9/20/2023,14:30:23,41.85845485,-69.95128171,44.837,421042.355,4634498.233,72.68,
2023022FA_f02r02_20230920T143025Z_R0078635.JPG,9/20/2023,14:30:25,41.85845693,-69.95128285,40.817,421042.264,4634498.465,68.661,
2023022FA_f02r02_20230920T143027Z_R0078636.JPG,9/20/2023,14:30:27,41.85847234,-69.95129698,37.076,421041.109,4634500.188,64.919,
2023022FA_f02r02_20230920T143029Z_R0078637.JPG,9/20/2023,14:30:29,41.85848161,-69.9513316,33.241,421038.247,4634501.25,61.084,
2023022FA_f02r02_20230920T143031Z_R0078638.JPG,9/20/2023,14:30:31,41.85848957,-69.95137034,29.24,421035.041,4634502.17,57.083,
2023022FA_f02r02_20230920T143033Z_R0078639.JPG,9/20/2023,14:30:33,41.85850565,-69.95140884,24.675,421031.866,4634503.99,52.519,
2023022FA_f02r02_20230920T143035Z_R0078640.JPG,9/20/2023,14:30:35,41.85853096,-69.95146502,21.069,421027.234,4634506.852,48.912,
2023022FA_f02r02_20230920T143037Z_R0078641.JPG,9/20/2023,14:30:37,41.85855508,-69.95152784,19.119,421022.05,4634509.588,46.962,
2023022FA_f02r02_20230920T143039Z_R0078642.JPG,9/20/2023,14:30:39,41.85856153,-69.95155795,16.638,421019.559,4634510.331,44.481,
2023022FA_f02r02_20230920T143041Z_R0078643.JPG,9/20/2023,14:30:41,41.85856926,-69.95156237,14.311,421019.201,4634511.194,42.154,
2023022FA_f02r02_20230920T143043Z_R0078644.JPG,9/20/2023,14:30:43,41.85859837,-69.9515872,12.319,421017.176,4634514.449,40.162,
2023022FA_f02r02_20230920T143045Z_R0078645.JPG,9/20/2023,14:30:45,41.85863121,-69.95161766,9.464,421014.688,4634518.122,37.307,
2023022FA_f02r02_20230920T143047Z_R0078646.JPG,9/20/2023,14:30:47,41.85867655,-69.9516499,6.887,421012.068,4634523.186,34.73,
2023022FA_f02r02_20230920T143049Z_R0078647.JPG,9/20/2023,14:30:49,41.85873143,-69.95168359,3.913,421009.339,4634529.31,31.756,
2023022FA_f02r02_20230920T143051Z_R0078648.JPG,9/20/2023,14:30:51,41.85879314,-69.95172071,1.002,421006.334,4634536.196,28.845,
2023022FA_f02r02_20230920T143053Z_R0078649.JPG,9/20/2023,14:30:53,41.85885282,-69.95175302,-2.548,421003.726,4634542.853,25.295,
2023022FA_f03r02_20230920T143430Z_R0078683.JPG,9/20/2023,14:34:30,41.85910657,-69.95178547,-6.229,421001.345,4634571.055,21.614,
2023022FA_f03r02_20230920T143432Z_R0078684.JPG,9/20/2023,14:34:32,41.85911228,-69.95178656,-6.092,421001.261,4634571.69,21.75,
2023022FA_f03r02_20230920T143434Z_R0078685.JPG,9/20/2023,14:34:34,41.85911559,-69.95179332,-5.991,421000.704,4634572.064,21.851,
2023022FA_f03r02_20230920T143436Z_R0078686.JPG,9/20/2023,14:34:36,41.85912026,-69.95179211,-4.526,421000.811,4634572.581,23.316,
2023022FA_f03r02_20230920T143438Z_R0078687.JPG,9/20/2023,14:34:38,41.85917974,-69.95180163,-1.477,421000.093,4634579.194,26.366,
2023022FA_f03r02_20230920T143440Z_R0078688.JPG,9/20/2023,14:34:40,41.85927576,-69.95181625,1.951,420998.998,4634589.868,29.793,
2023022FA_f03r02_20230920T143442Z_R0078689.JPG,9/20/2023,14:34:42,41.85939144,-69.95183815,5.665,420997.323,4634602.733,33.507,
2023022FA_f03r02_20230920T143444Z_R0078690.JPG,9/20/2023,14:34:44,41.85951112,-69.9518662,9.264,420995.142,4634616.046,37.106,
2023022FA_f03r02_20230920T143446Z_R0078691.JPG,9/20/2023,14:34:46,41.85963301,-69.9518784,12.871,420994.279,4634629.59,40.713,
2023022FA_f03r02_20230920T143448Z_R0078692.JPG,9/20/2023,14:34:48,41.8597549,-69.95188016,16.981,420994.283,4634643.125,44.823,
2023022FA_f03r02_20230920T143450Z_R0078693.JPG,9/20/2023,14:34:50,41.8598759,-69.95187363,20.742,420994.974,4634656.554,48.583,
2023022FA_f03r02_20230920T143452Z_R0078694.JPG,9/20/2023,14:34:52,41.85999869,-69.95186231,24.338,420996.065,4634670.176,52.18,
2023022FA_f03r02_20230920T143454Z_R0078695.JPG,9/20/2023,14:34:54,41.86012036,-69.95183883,28.123,420998.164,4634683.663,55.964,
2023022FA_f03r02_20230920T143456Z_R0078696.JPG,9/20/2023,14:34:56,41.86023838,-69.95180081,32.24,421001.464,4634696.732,60.081,
2023022FA_f03r02_20230920T143458Z_R0078697.JPG,9/20/2023,14:34:58,41.86035154,-69.95175561,36.458,421005.355,4634709.254,64.299,
2023022FA_f03r02_20230920T143500Z_R0078698.JPG,9/20/2023,14:35:00,41.86043812,-69.95172162,40.91,421008.283,4634718.836,68.751,
2023022FA_f03r02_20230920T143502Z_R0078699.JPG,9/20/2023,14:35:02,41.86052422,-69.95170093,45.569,421010.106,4634728.376,73.41,
2023022FA_f03r02_20230920T143504Z_R0078700.JPG,9/20/2023,14:35:04,41.86061822,-69.95169253,50.095,421010.919,4634738.805,77.935,
2023022FA_f03r02_20230920T143506Z_R0078701.JPG,9/20/2023,14:35:06,41.86071794,-69.95169647,53.905,421010.715,4634749.88,81.745,
2023022FA_f03r02_20230920T143508Z_R0078702.JPG,9/20/2023,14:35:08,41.86081622,-69.95171419,57.777,421009.365,4634760.809,85.618,
2023022FA_f03r02_20230920T143510Z_R0078703.JPG,9/20/2023,14:35:10,41.86088858,-69.95173492,60.31,421007.734,4634768.861,88.15,
